sb1	63500000	63999999	8.358
sb1	64000000	64499999	8.426
sb1	64500000	64999999	8.527
sb1	65000000	65499999	8.781
sb1	65500000	65999999	8.615
sb1	66000000	66499999	8.711
sb1	66500000	66999999	8.589
sb1	67000000	67499999	9.022
sb1	67500000	67999999	9.106
sb1	68000000	68499999	8.731
sb1	68500000	68999999	9.017
sb1	69000000	69499999	9.124
sb1	69500000	69999999	8.718
sb1	70000000	70499999	8.443
sb1	70500000	70999999	9.003
sb1	71000000	71499999	9.058
sb1	71500000	71999999	9.101
sb1	72000000	72499999	8.735
sb1	72500000	72999999	9.044
sb1	73000000	73499999	8.566
sb1	73500000	73999999	9.412
sb1	74000000	74499999	8.388
sb1	74500000	74999999	8.061
sb1	75000000	75499999	8.972
sb1	75500000	75999999	8.451
sb1	76000000	76499999	8.883
sb1	76500000	76999999	8.711
sb1	77000000	77499999	8.738
sb1	77500000	77999999	8.539
sb1	78000000	78499999	8.916
sb1	78500000	78999999	8.901
sb1	79000000	79499999	8.768
sb1	79500000	79999999	9.187
sb1	80000000	80499999	8.422
sb2	0	499999	8.16
sb2	500000	999999	8.788
sb2	1000000	1499999	7.57
sb2	1500000	1999999	7
sb2	2000000	2499999	7.781
sb2	2500000	2999999	7.943
sb2	3000000	3499999	8.017
sb2	3500000	3999999	8.129
sb2	4000000	4499999	8.82
sb2	4500000	4999999	8.472
sb2	5000000	5499999	7.852
sb2	5500000	5999999	7.728
sb2	6000000	6499999	7.409
sb2	6500000	6999999	7.109
sb2	7000000	7499999	7.931
sb2	7500000	7999999	7.775
sb2	8000000	8499999	7.384
sb2	8500000	8999999	7.7
sb2	9000000	9499999	7.954
sb2	9500000	9999999	7.539
sb2	10000000	10499999	5.615
sb2	10500000	10999999	6.17
sb2	11000000	11499999	4.585
sb2	11500000	11999999	5.285
sb2	12000000	12499999	7.6
sb2	12500000	12999999	6.794
sb2	13000000	13499999	7.209
sb2	13500000	13999999	8.2
sb2	14000000	14499999	7.693
sb2	14500000	14999999	7.229
sb2	15000000	15499999	5.931
sb2	15500000	15999999	5.524
sb2	16000000	16499999	6.883
sb2	16500000	16999999	6.426
sb2	17000000	17499999	6.895
sb2	17500000	17999999	7.443
sb2	18000000	18499999	5.615
sb2	18500000	18999999	8.2
sb2	19000000	19499999	5.426
sb2	19500000	19999999	6.555
sb2	20000000	20499999	4.907
sb2	20500000	20999999	7.375
sb2	21000000	21499999	6.375
sb2	21500000	21999999	6.248
sb2	22000000	22499999	6.672
sb2	22500000	22999999	6.209
sb2	23000000	23499999	6.7
sb2	23500000	23999999	5.781
sb2	24000000	24499999	0
sb2	24500000	24999999	0
sb2	25000000	25499999	3.585
sb2	25500000	25999999	4.17
sb2	26000000	26499999	4.524
sb2	26500000	26999999	0
sb2	27000000	27499999	2
sb2	27500000	27999999	5.615
sb2	28000000	28499999	1.585
sb2	28500000	28999999	3.459
sb2	29000000	29499999	3.585
sb2	29500000	29999999	4.248
sb2	30000000	30499999	1
sb2	30500000	30999999	0
sb2	31000000	31499999	4.954
sb2	31500000	31999999	0
sb2	32000000	32499999	0
sb2	32500000	32999999	0
sb2	33000000	33499999	0
sb2	33500000	33999999	0
sb2	34000000	34499999	0
sb2	34500000	34999999	0
sb2	35000000	35499999	0
sb2	35500000	35999999	0
sb2	36000000	36499999	0
sb2	36500000	36999999	0
sb2	37000000	37499999	5.907
sb2	37500000	37999999	3.7
sb2	38000000	38499999	0
sb2	38500000	38999999	4.524
sb2	39000000	39499999	0
sb2	39500000	39999999	0
sb2	40000000	40499999	0
sb2	40500000	40999999	4.248
sb2	41000000	41499999	5
sb2	41500000	41999999	0
sb2	42000000	42499999	0
sb2	42500000	42999999	3.807
sb2	43000000	43499999	0
sb2	43500000	43999999	0
sb2	44000000	44499999	4.807
sb2	44500000	44999999	4.392
sb2	45000000	45499999	7.033
sb2	45500000	45999999	6.267
sb2	46000000	46499999	0
sb2	46500000	46999999	6.17
sb2	47000000	47499999	7.539
sb2	47500000	47999999	5.954
sb2	48000000	48499999	0
sb2	48500000	48999999	3.585
sb2	49000000	49499999	6.426
sb2	49500000	49999999	7.426
sb2	50000000	50499999	7.077
sb2	50500000	50999999	5.358
sb2	51000000	51499999	5.858
sb2	51500000	51999999	6.57
sb2	52000000	52499999	7.066
sb2	52500000	52999999	5.285
sb2	53000000	53499999	4.954
sb2	53500000	53999999	6.658
sb2	54000000	54499999	4.755
sb2	54500000	54999999	7.15
sb2	55000000	55499999	7.17
sb2	55500000	55999999	6.943
sb2	56000000	56499999	8.662
sb2	56500000	56999999	7.735
sb2	57000000	57499999	8.344
sb2	57500000	57999999	8.15
sb2	58000000	58499999	7.468
sb2	58500000	58999999	8.443
sb2	59000000	59499999	8.119
sb2	59500000	59999999	8.165
sb2	60000000	60499999	7.459
sb2	60500000	60999999	8.615
sb2	61000000	61499999	8.267
sb2	61500000	61999999	8.539
sb2	62000000	62499999	8.379
sb2	62500000	62999999	8.898
sb2	63000000	63499999	8.676
sb2	63500000	63999999	8.91
sb2	64000000	64499999	8.562
sb2	64500000	64999999	8.989
sb2	65000000	65499999	8.811
sb2	65500000	65999999	8.907
sb2	66000000	66499999	8.418
sb2	66500000	66999999	8.375
sb2	67000000	67499999	9.572
sb2	67500000	67999999	8.937
sb2	68000000	68499999	8.963
sb2	68500000	68999999	9.132
sb2	69000000	69499999	8.524
sb2	69500000	69999999	9.264
sb2	70000000	70499999	8.804
sb2	70500000	70999999	9.39
sb2	71000000	71499999	8.98
sb2	71500000	71999999	9.098
sb2	72000000	72499999	8.898
sb2	72500000	72999999	9.071
sb2	73000000	73499999	9.397
sb2	73500000	73999999	8.997
sb2	74000000	74499999	9.18
sb2	74500000	74999999	9.347
sb2	75000000	75499999	9.195
sb2	75500000	75999999	8.883
sb2	76000000	76499999	8.124
sb2	76500000	76999999	8.814
sb2	77000000	77499999	9.05
sb3	0	499999	8.697
sb3	500000	999999	8.562
sb3	1000000	1499999	8.842
sb3	1500000	1999999	8.633
sb3	2000000	2499999	8.88
sb3	2500000	2999999	8.574
sb3	3000000	3499999	8.52
sb3	3500000	3999999	9.087
sb3	4000000	4499999	8.785
sb3	4500000	4999999	9.119
sb3	5000000	5499999	9.042
sb3	5500000	5999999	7.459
sb3	6000000	6499999	9.02
sb3	6500000	6999999	8.271
sb3	7000000	7499999	8.317
sb3	7500000	7999999	7.629
sb3	8000000	8499999	8.547
sb3	8500000	8999999	8.558
sb3	9000000	9499999	8.405
sb3	9500000	9999999	8.823
sb3	10000000	10499999	8.044
sb3	10500000	10999999	8.535
sb3	11000000	11499999	8.637
sb3	11500000	11999999	7.895
sb3	12000000	12499999	8.2
sb3	12500000	12999999	7.5
sb3	13000000	13499999	7.16
sb3	13500000	13999999	7.098
sb3	14000000	14499999	6.687
sb3	14500000	14999999	6.687
sb3	15000000	15499999	7.937
sb3	15500000	15999999	8.18
sb3	16000000	16499999	7.651
sb3	16500000	16999999	6.728
sb3	17000000	17499999	5.883
sb3	17500000	17999999	6.229
sb3	18000000	18499999	7.418
sb3	18500000	18999999	5.248
sb3	19000000	19499999	7.14
sb3	19500000	19999999	5.209
sb3	20000000	20499999	6.409
sb3	20500000	20999999	6.229
sb3	21000000	21499999	1
sb3	21500000	21999999	2.807
sb3	22000000	22499999	0
sb3	22500000	22999999	0
sb3	23000000	23499999	0
sb3	23500000	23999999	3.585
sb3	24000000	24499999	0
sb3	24500000	24999999	3.585
sb3	25000000	25499999	1
sb3	25500000	25999999	4.7
sb3	26000000	26499999	4.087
sb3	26500000	26999999	1.585
sb3	27000000	27499999	3.807
sb3	27500000	27999999	2.322
sb3	28000000	28499999	4.585
sb3	28500000	28999999	2.585
sb3	29000000	29499999	4.858
sb3	29500000	29999999	0
sb3	30000000	30499999	2.585
sb3	30500000	30999999	2.807
sb3	31000000	31499999	0
sb3	31500000	31999999	5.672
sb3	32000000	32499999	0
sb3	32500000	32999999	0
sb3	33000000	33499999	0
sb3	33500000	33999999	0
sb3	34000000	34499999	0
sb3	34500000	34999999	0
sb3	35000000	35499999	0
sb3	35500000	35999999	0
sb3	36000000	36499999	3.7
sb3	36500000	36999999	0
sb3	37000000	37499999	5.524
sb3	37500000	37999999	0
sb3	38000000	38499999	0
sb3	38500000	38999999	3.459
sb3	39000000	39499999	4.248
sb3	39500000	39999999	0
sb3	40000000	40499999	3.459
sb3	40500000	40999999	0
sb3	41000000	41499999	0
sb3	41500000	41999999	0
sb3	42000000	42499999	4.248
sb3	42500000	42999999	0
sb3	43000000	43499999	0
sb3	43500000	43999999	0
sb3	44000000	44499999	0
sb3	44500000	44999999	4.524
sb3	45000000	45499999	5.644
sb3	45500000	45999999	4.248
sb3	46000000	46499999	4.755
sb3	46500000	46999999	5.129
sb3	47000000	47499999	4.459
sb3	47500000	47999999	6.087
sb3	48000000	48499999	6.392
sb3	48500000	48999999	4
sb3	49000000	49499999	5.459
sb3	49500000	49999999	6.57
sb3	50000000	50499999	7.066
sb3	50500000	50999999	8.165
sb3	51000000	51499999	8.234
sb3	51500000	51999999	7.901
sb3	52000000	52499999	8.145
sb3	52500000	52999999	7.492
sb3	53000000	53499999	7.895
sb3	53500000	53999999	7.788
sb3	54000000	54499999	6.82
sb3	54500000	54999999	7.858
sb3	55000000	55499999	8.262
sb3	55500000	55999999	8.745
sb3	56000000	56499999	8.195
sb3	56500000	56999999	7.845
sb3	57000000	57499999	8.633
sb3	57500000	57999999	8.103
sb3	58000000	58499999	8.566
sb3	58500000	58999999	9.063
sb3	59000000	59499999	8.725
sb3	59500000	59999999	8.693
sb3	60000000	60499999	9.19
sb3	60500000	60999999	8.539
sb3	61000000	61499999	9.103
sb3	61500000	61999999	8.98
sb3	62000000	62499999	9.093
sb3	62500000	62999999	9.351
sb3	63000000	63499999	8.969
sb3	63500000	63999999	9.379
sb3	64000000	64499999	9.322
sb3	64500000	64999999	8.622
sb3	65000000	65499999	8.842
sb3	65500000	65999999	9.236
sb3	66000000	66499999	8.913
sb3	66500000	66999999	9.243
sb3	67000000	67499999	9.122
sb3	67500000	67999999	9.18
sb3	68000000	68499999	8.969
sb3	68500000	68999999	9.182
sb3	69000000	69499999	9
sb3	69500000	69999999	8.728
sb3	70000000	70499999	8.738
sb3	70500000	70999999	9.145
sb3	71000000	71499999	8.972
sb3	71500000	71999999	8.925
sb3	72000000	72499999	8.644
sb3	72500000	72999999	8.6
sb3	73000000	73499999	9
sb3	73500000	73999999	9.516
sb4	0	499999	8.655
sb4	500000	999999	8.785
sb4	1000000	1499999	8.886
sb4	1500000	1999999	8.762
sb4	2000000	2499999	9.311
sb4	2500000	2999999	9.384
sb4	3000000	3499999	9.074
sb4	3500000	3999999	8.807
sb4	4000000	4499999	8.785
sb4	4500000	4999999	8.618
sb4	5000000	5499999	8.535
sb4	5500000	5999999	8.512
sb4	6000000	6499999	8.778
sb4	6500000	6999999	8.886
sb4	7000000	7499999	8.892
sb4	7500000	7999999	7.524
sb4	8000000	8499999	7.285
sb4	8500000	8999999	8.165
sb4	9000000	9499999	6.687
sb4	9500000	9999999	7.833
sb4	10000000	10499999	7.728
sb4	10500000	10999999	6.17
sb4	11000000	11499999	6.82
sb4	11500000	11999999	3.807
sb4	12000000	12499999	8.618
sb4	12500000	12999999	5.883
sb4	13000000	13499999	6.267
sb4	13500000	13999999	7.229
sb4	14000000	14499999	6.87
sb4	14500000	14999999	5.672
sb4	15000000	15499999	0
sb4	15500000	15999999	5.728
sb4	16000000	16499999	7.219
sb4	16500000	16999999	5.672
sb4	17000000	17499999	5.087
sb4	17500000	17999999	0
sb4	18000000	18499999	5.044
sb4	18500000	18999999	4.585
sb4	19000000	19499999	2.322
sb4	19500000	19999999	6.285
sb4	20000000	20499999	3.807
sb4	20500000	20999999	5.322
sb4	21000000	21499999	3.807
sb4	21500000	21999999	0
sb4	22000000	22499999	1
sb4	22500000	22999999	5.044
sb4	23000000	23499999	2
sb4	23500000	23999999	0
sb4	24000000	24499999	0
sb4	24500000	24999999	2.322
sb4	25000000	25499999	0
sb4	25500000	25999999	2.322
sb4	26000000	26499999	0
sb4	26500000	26999999	0
sb4	27000000	27499999	4
sb4	27500000	27999999	0
sb4	28000000	28499999	0
sb4	28500000	28999999	0
sb4	29000000	29499999	0
sb4	29500000	29999999	0
sb4	30000000	30499999	0
sb4	30500000	30999999	0
sb4	31000000	31499999	0
sb4	31500000	31999999	0
sb4	32000000	32499999	0
sb4	32500000	32999999	3.459
sb4	33000000	33499999	1
sb4	33500000	33999999	1
sb4	34000000	34499999	0
sb4	34500000	34999999	3.7
sb4	35000000	35499999	0
sb4	35500000	35999999	3.17
sb4	36000000	36499999	0
sb4	36500000	36999999	0
sb4	37000000	37499999	0
sb4	37500000	37999999	2.807
sb4	38000000	38499999	5.248
sb4	38500000	38999999	4.954
sb4	39000000	39499999	3.17
sb4	39500000	39999999	4.392
sb4	40000000	40499999	0
sb4	40500000	40999999	5.285
sb4	41000000	41499999	5.209
sb4	41500000	41999999	5.833
sb4	42000000	42499999	5.807
sb4	42500000	42999999	7
sb4	43000000	43499999	0
sb4	43500000	43999999	5.426
sb4	44000000	44499999	4.755
sb4	44500000	44999999	6.443
sb4	45000000	45499999	6.248
sb4	45500000	45999999	4.907
sb4	46000000	46499999	5.17
sb4	46500000	46999999	4.954
sb4	47000000	47499999	5.459
sb4	47500000	47999999	6.304
sb4	48000000	48499999	7.366
sb4	48500000	48999999	6.129
sb4	49000000	49499999	6.508
sb4	49500000	49999999	6.555
sb4	50000000	50499999	5.931
sb4	50500000	50999999	6.615
sb4	51000000	51499999	8.267
sb4	51500000	51999999	7.845
sb4	52000000	52499999	7.129
sb4	52500000	52999999	8.577
sb4	53000000	53499999	8.129
sb4	53500000	53999999	8.873
sb4	54000000	54499999	8.558
sb4	54500000	54999999	8.384
sb4	55000000	55499999	8.257
sb4	55500000	55999999	9.355
sb4	56000000	56499999	9.044
sb4	56500000	56999999	8.672
sb4	57000000	57499999	8.392
sb4	57500000	57999999	8.873
sb4	58000000	58499999	8.755
sb4	58500000	58999999	8.524
sb4	59000000	59499999	9.044
sb4	59500000	59999999	8.683
sb4	60000000	60499999	9.095
sb4	60500000	60999999	9.09
sb4	61000000	61499999	9.124
sb4	61500000	61999999	9.003
sb4	62000000	62499999	8.504
sb4	62500000	62999999	8.547
sb4	63000000	63499999	8.29
sb4	63500000	63999999	9.165
sb4	64000000	64499999	8.362
sb4	64500000	64999999	8.788
sb4	65000000	65499999	8.963
sb4	65500000	65999999	8.596
sb4	66000000	66499999	9.375
sb4	66500000	66999999	8.87
sb4	67000000	67499999	8.997
sb4	67500000	67999999	8.87
sb4	68000000	68499999	9.399
sb5	0	499999	8.562
sb5	500000	999999	7.418
sb5	1000000	1499999	8.304
sb5	1500000	1999999	8.414
sb5	2000000	2499999	8.925
sb5	2500000	2999999	8.626
sb5	3000000	3499999	7.679
sb5	3500000	3999999	7.901
sb5	4000000	4499999	8.64
sb5	4500000	4999999	6.907
sb5	5000000	5499999	4.954
sb5	5500000	5999999	7.531
sb5	6000000	6499999	7.651
sb5	6500000	6999999	7.401
sb5	7000000	7499999	6.443
sb5	7500000	7999999	6.267
sb5	8000000	8499999	5.426
sb5	8500000	8999999	7.592
sb5	9000000	9499999	6.87
sb5	9500000	9999999	3.807
sb5	10000000	10499999	6.304
sb5	10500000	10999999	6.066
sb5	11000000	11499999	6.781
sb5	11500000	11999999	6.492
sb5	12000000	12499999	5.931
sb5	12500000	12999999	6.57
sb5	13000000	13499999	7.14
sb5	13500000	13999999	5.285
sb5	14000000	14499999	4.755
sb5	14500000	14999999	6.524
sb5	15000000	15499999	7.585
sb5	15500000	15999999	5.644
sb5	16000000	16499999	6.087
sb5	16500000	16999999	6.392
sb5	17000000	17499999	5.524
sb5	17500000	17999999	3.322
sb5	18000000	18499999	5.883
sb5	18500000	18999999	5.358
sb5	19000000	19499999	6.17
sb5	19500000	19999999	6.066
sb5	20000000	20499999	6.248
sb5	20500000	20999999	2
sb5	21000000	21499999	4.17
sb5	21500000	21999999	0
sb5	22000000	22499999	2.807
sb5	22500000	22999999	0
sb5	23000000	23499999	0
sb5	23500000	23999999	0
sb5	24000000	24499999	0
sb5	24500000	24999999	4.858
sb5	25000000	25499999	3.907
sb5	25500000	25999999	1.585
sb5	26000000	26499999	0
sb5	26500000	26999999	3
sb5	27000000	27499999	3.17
sb5	27500000	27999999	0
sb5	28000000	28499999	2
sb5	28500000	28999999	0
sb5	29000000	29499999	0
sb5	29500000	29999999	0
sb5	30000000	30499999	0
sb5	30500000	30999999	3.17
sb5	31000000	31499999	0
sb5	31500000	31999999	0
sb5	32000000	32499999	1
sb5	32500000	32999999	0
sb5	33000000	33499999	3.585
sb5	33500000	33999999	1
sb5	34000000	34499999	5.833
sb5	34500000	34999999	1
sb5	35000000	35499999	3
sb5	35500000	35999999	2.585
sb5	36000000	36499999	1.585
sb5	36500000	36999999	5.858
sb5	37000000	37499999	5.248
sb5	37500000	37999999	0
sb5	38000000	38499999	4
sb5	38500000	38999999	2.322
sb5	39000000	39499999	0
sb5	39500000	39999999	0
sb5	40000000	40499999	2.807
sb5	40500000	40999999	0
sb5	41000000	41499999	5.044
sb5	41500000	41999999	1.585
sb5	42000000	42499999	0
sb5	42500000	42999999	1.585
sb5	43000000	43499999	5.285
sb5	43500000	43999999	0
sb5	44000000	44499999	4.954
sb5	44500000	44999999	0
sb5	45000000	45499999	0
sb5	45500000	45999999	0
sb5	46000000	46499999	0
sb5	46500000	46999999	0
sb5	47000000	47499999	0
sb5	47500000	47999999	0
sb5	48000000	48499999	0
sb5	48500000	48999999	0
sb5	49000000	49499999	0
sb5	49500000	49999999	0
sb5	50000000	50499999	1.585
sb5	50500000	50999999	6.022
sb5	51000000	51499999	3.585
sb5	51500000	51999999	5.931
sb5	52000000	52499999	4.755
sb5	52500000	52999999	4.644
sb5	53000000	53499999	4
sb5	53500000	53999999	6
sb5	54000000	54499999	1
sb5	54500000	54999999	4.459
sb5	55000000	55499999	6.658
sb5	55500000	55999999	6.19
sb5	56000000	56499999	5.358
sb5	56500000	56999999	3.322
sb5	57000000	57499999	5.524
sb5	57500000	57999999	5.322
sb5	58000000	58499999	6.687
sb5	58500000	58999999	4.248
sb5	59000000	59499999	7.209
sb5	59500000	59999999	5.087
sb5	60000000	60499999	3.807
sb5	60500000	60999999	7.794
sb5	61000000	61499999	5.954
sb5	61500000	61999999	6.658
sb5	62000000	62499999	5.17
sb5	62500000	62999999	7.322
sb5	63000000	63499999	7.562
sb5	63500000	63999999	7.087
sb5	64000000	64499999	6.19
sb5	64500000	64999999	8.224
sb5	65000000	65499999	6.714
sb5	65500000	65999999	6.907
sb5	66000000	66499999	7.728
sb5	66500000	66999999	6.358
sb5	67000000	67499999	7.276
sb5	67500000	67999999	7.877
sb5	68000000	68499999	8.044
sb5	68500000	68999999	7.443
sb5	69000000	69499999	7.5
sb5	69500000	69999999	7.459
sb5	70000000	70499999	6.426
sb5	70500000	70999999	7.901
sb5	71000000	71499999	6.358
sb6	0	499999	8.14
sb6	500000	999999	6.358
sb6	1000000	1499999	7.219
sb6	1500000	1999999	8.243
sb6	2000000	2499999	7.087
sb6	2500000	2999999	6.644
sb6	3000000	3499999	6.672
sb6	3500000	3999999	7.322
sb6	4000000	4499999	7.34
sb6	4500000	4999999	5.322
sb6	5000000	5499999	1
sb6	5500000	5999999	6.954
sb6	6000000	6499999	7.547
sb6	6500000	6999999	5.954
sb6	7000000	7499999	6.539
sb6	7500000	7999999	4.858
sb6	8000000	8499999	4.644
sb6	8500000	8999999	6.066
sb6	9000000	9499999	4.524
sb6	9500000	9999999	5.209
sb6	10000000	10499999	2.807
sb6	10500000	10999999	4.954
sb6	11000000	11499999	4.392
sb6	11500000	11999999	3.17
sb6	12000000	12499999	2.322
sb6	12500000	12999999	0
sb6	13000000	13499999	0
sb6	13500000	13999999	0
sb6	14000000	14499999	4.392
sb6	14500000	14999999	4.459
sb6	15000000	15499999	5.615
sb6	15500000	15999999	2.585
sb6	16000000	16499999	4.858
sb6	16500000	16999999	2
sb6	17000000	17499999	4.087
sb6	17500000	17999999	0
sb6	18000000	18499999	0
sb6	18500000	18999999	0
sb6	19000000	19499999	6.066
sb6	19500000	19999999	0
sb6	20000000	20499999	1.585
sb6	20500000	20999999	0
sb6	21000000	21499999	0
sb6	21500000	21999999	0
sb6	22000000	22499999	0
sb6	22500000	22999999	0
sb6	23000000	23499999	0
sb6	23500000	23999999	0
sb6	24000000	24499999	0
sb6	24500000	24999999	0
sb6	25000000	25499999	0
sb6	25500000	25999999	5.129
sb6	26000000	26499999	5.209
sb6	26500000	26999999	4.17
sb6	27000000	27499999	1.585
sb6	27500000	27999999	4.459
sb6	28000000	28499999	3.7
sb6	28500000	28999999	0
sb6	29000000	29499999	0
sb6	29500000	29999999	2.807
sb6	30000000	30499999	3.907
sb6	30500000	30999999	4.087
sb6	31000000	31499999	3.322
sb6	31500000	31999999	2.322
sb6	32000000	32499999	5.644
sb6	32500000	32999999	6.248
sb6	33000000	33499999	0
sb6	33500000	33999999	4.954
sb6	34000000	34499999	0
sb6	34500000	34999999	4.087
sb6	35000000	35499999	0
sb6	35500000	35999999	6.6
sb6	36000000	36499999	0
sb6	36500000	36999999	5.883
sb6	37000000	37499999	1
sb6	37500000	37999999	5.858
sb6	38000000	38499999	7.409
sb6	38500000	38999999	5.555
sb6	39000000	39499999	5.426
sb6	39500000	39999999	7.349
sb6	40000000	40499999	7.257
sb6	40500000	40999999	7.066
sb6	41000000	41499999	6.492
sb6	41500000	41999999	5.129
sb6	42000000	42499999	7.219
sb6	42500000	42999999	7.762
sb6	43000000	43499999	6.615
sb6	43500000	43999999	7.109
sb6	44000000	44499999	7.229
sb6	44500000	44999999	6.714
sb6	45000000	45499999	8.714
sb6	45500000	45999999	8.577
sb6	46000000	46499999	7.833
sb6	46500000	46999999	7.768
sb6	47000000	47499999	8.589
sb6	47500000	47999999	8.555
sb6	48000000	48499999	8.451
sb6	48500000	48999999	8.861
sb6	49000000	49499999	9.119
sb6	49500000	49999999	8.864
sb6	50000000	50499999	9.02
sb6	50500000	50999999	9.119
sb6	51000000	51499999	8.401
sb6	51500000	51999999	9.243
sb6	52000000	52499999	8.655
sb6	52500000	52999999	8.409
sb6	53000000	53499999	8.983
sb6	53500000	53999999	8.762
sb6	54000000	54499999	8.651
sb6	54500000	54999999	8.83
sb6	55000000	55499999	9.195
sb6	55500000	55999999	8.791
sb6	56000000	56499999	9.377
sb6	56500000	56999999	9.122
sb6	57000000	57499999	9.098
sb6	57500000	57999999	9.224
sb6	58000000	58499999	9.257
sb6	58500000	58999999	8.883
sb6	59000000	59499999	9.063
sb6	59500000	59999999	9.435
sb6	60000000	60499999	9.205
sb6	60500000	60999999	8.574
sb7	0	499999	9.02
sb7	500000	999999	8.271
sb7	1000000	1499999	8.794
sb7	1500000	1999999	8.335
sb7	2000000	2499999	8.496
sb7	2500000	2999999	8.801
sb7	3000000	3499999	7.295
sb7	3500000	3999999	7.077
sb7	4000000	4499999	8.451
sb7	4500000	4999999	8.017
sb7	5000000	5499999	8.794
sb7	5500000	5999999	7.972
sb7	6000000	6499999	7.615
sb7	6500000	6999999	7.889
sb7	7000000	7499999	2.807
sb7	7500000	7999999	7.943
sb7	8000000	8499999	6.954
sb7	8500000	8999999	8.114
sb7	9000000	9499999	7.15
sb7	9500000	9999999	6
sb7	10000000	10499999	6.555
sb7	10500000	10999999	5.17
sb7	11000000	11499999	0
sb7	11500000	11999999	6.426
sb7	12000000	12499999	6.82
sb7	12500000	12999999	6.19
sb7	13000000	13499999	3
sb7	13500000	13999999	6.066
sb7	14000000	14499999	4.17
sb7	14500000	14999999	2.807
sb7	15000000	15499999	4.17
sb7	15500000	15999999	6.585
sb7	16000000	16499999	2
