sb1	1662907	1672155
sb1	1663122	1672156
sb1	1706853	1711761
sb1	1729629	1737831
sb1	1745973	1750356
sb1	1757739	1762316
sb1	1757739	1762309
sb1	1770075	1776157
sb1	1780701	1786399
sb1	1780701	1786396
sb1	1780701	1785934
sb1	1780701	1785934
sb1	1788540	1792833
sb1	1792971	1797329
sb1	1814456	1823419
sb1	1843912	1850584
sb1	1843912	1850584
sb1	1850668	1856600
sb1	1867455	1872604
sb1	1867455	1872604
sb1	1874037	1878826
sb1	1889048	1893091
sb1	1889048	1893091
sb1	1889048	1893089
sb1	1903169	1909073
sb1	1919595	1925500
sb1	1955717	1961459
sb1	1966137	1971279
sb1	1971607	1981061
sb1	1971609	1981752
sb1	2009693	2015969
sb1	2018430	2023572
sb1	2035645	2042077
sb1	2035757	2041322
sb1	2052815	2059558
sb1	2094307	2098450
sb1	2117501	2124978
sb1	2117501	2124978
sb1	2151225	2157526
sb1	2178281	2185021
sb1	2186954	2202973
sb1	2255578	2260355
sb1	2255581	2260355
sb1	2256296	2260355
sb1	2279923	2285376
sb1	2316206	2323923
sb1	2341316	2346563
sb1	2391296	2396105
sb1	2447364	2452910
sb1	2489334	2497313
sb1	2489334	2497313
sb1	2523507	2527862
sb1	2528835	2533439
sb1	2539758	2544528
sb1	2539758	2544528
sb1	2554193	2560823
sb1	2620602	2626820
sb1	2649171	2657891
sb1	2649171	2657891
sb1	2690332	2695174
sb1	2695363	2704169
sb1	2695363	2704169
sb1	2695364	2704630
sb1	2707826	2715741
sb1	2736877	2741037
sb1	2753558	2779443
sb1	2753562	2779443
sb1	2753562	2779443
sb1	2753562	2779443
sb1	2753568	2779443
sb1	2788170	2792810
sb1	2794650	2803281
sb1	2794650	2803273
sb1	2794650	2803273
sb1	2822310	2827561
sb1	2830371	2834716
sb1	2839248	2843858
sb1	2900104	2910048
sb1	2900111	2910048
sb1	2932577	2937280
sb1	2947108	2951468
sb1	2966546	2970687
sb1	2981543	2987116
sb1	3025080	3039725
sb1	3025081	3039725
sb1	3025082	3039629
sb1	3076819	3081007
sb1	3100253	3112240
sb1	3100253	3112240
sb1	3112998	3122722
sb1	3112998	3122688
sb1	3113011	3122722
sb1	3125799	3130072
sb1	3125799	3130072
sb1	3142622	3149653
sb1	3166374	3171277
sb1	3184899	3189140
sb1	3227603	3236666
sb1	3243049	3248962
sb1	3249461	3256928
sb1	3250014	3256928
sb1	3259819	3264555
sb1	3265009	3271682
sb1	3274933	3280311
sb1	3280534	3286065
sb1	3312163	3316589
sb1	3325499	3330603
sb1	3342590	3346828
sb1	3380784	3386715
sb1	3425895	3431758
sb1	3425895	3431758
sb1	3434038	3455209
sb1	3450087	3455209
sb1	3450088	3455209
sb1	3450098	3455209
sb1	3450098	3455209
sb1	3450098	3454765
sb1	3467490	3472304
sb1	3486832	3491107
sb1	3492230	3500514
sb1	3504638	3509176
sb1	3504638	3509176
sb1	3535982	3543948
sb1	3556977	3563622
sb1	3564879	3570726
sb1	3564887	3570726
sb1	3582855	3597569
sb1	3600913	3606131
sb1	3600915	3606131
sb1	3612362	3616763
sb1	3612362	3616763
sb1	3612362	3616763
sb1	3619311	3624290
sb1	3619311	3624290
sb1	3624580	3631294
sb1	3651921	3663744
sb1	3667379	3678457
sb1	3682195	3687623
sb1	3704633	3709448
sb1	3711219	3724424
sb1	3788632	3795610
sb1	3788632	3795610
sb1	3788632	3795610
sb1	3788632	3795610
sb1	3796834	3801580
sb1	3809301	3816845
sb1	3867187	3875337
sb1	3880094	3884407
sb1	3884884	3894336
sb1	3945232	3958347
sb1	4014416	4023855
sb1	4024603	4030796
sb1	4044877	4048899
sb1	4050118	4054621
sb1	4070954	4075288
sb1	4075504	4080489
sb1	4075504	4079979
sb1	4154810	4164969
sb1	4188410	4193525
sb1	4205056	4210256
sb1	4224251	4228471
sb1	4224251	4228471
sb1	4267239	4272749
sb1	4279692	4286636
sb1	4279692	4286636
sb1	4319387	4325081
sb1	4331974	4336821
sb1	4331974	4336821
sb1	4332721	4336821
sb1	4388865	4393821
sb1	4388865	4393821
sb1	4388865	4393822
sb1	4413221	4420844
sb1	4421400	4431840
sb1	4443402	4449970
sb1	4445817	4449978
sb1	4485301	4490258
sb1	4502747	4512131
sb1	4502741	4512095
sb1	4502747	4512093
sb1	4523058	4527811
sb1	4523083	4527811
sb1	4523083	4527811
sb1	4551589	4556191
sb1	4556153	4560359
sb1	4562119	4568171
sb1	4572442	4576829
sb1	4620421	4627108
sb1	4620433	4627108
sb1	4620436	4627108
sb1	4661409	4668955
sb1	4675338	4682153
sb1	4700928	4707427
sb1	4722347	4726766
sb1	4771809	4785348
sb1	4792168	4800276
sb1	4792168	4797266
sb1	4831217	4835624
sb1	4888397	4901449
sb1	4906853	4923070
sb1	4906853	4919528
sb1	4926154	4934060
sb1	4937150	4941734
sb1	4937150	4941734
sb1	4943429	4949550
sb1	4993274	4997356
sb1	4993274	4997356
sb1	5001699	5009579
sb1	5025550	5029866
sb1	5042681	5063273
sb1	5052333	5063273
sb1	5053344	5063273
sb1	5053344	5063273
sb1	5053344	5063273
sb1	5053344	5063273
sb1	5053344	5063273
sb1	5053344	5063273
sb1	5079560	5084109
sb1	5088896	5093189
sb1	5118565	5128212
sb1	5130319	5135687
sb1	5229456	5233565
sb1	5229456	5233565
sb1	5229456	5233565
sb1	5229458	5233565
sb1	5229458	5233565
sb1	5255391	5259932
sb1	5272647	5278183
sb1	5272647	5278183
sb1	5272647	5278183
sb1	5272647	5278183
sb1	5272647	5278183
sb1	5304081	5308652
sb1	5378831	5384650
sb1	5378836	5384876
sb1	5385036	5389440
sb1	5432616	5442362
sb1	5432618	5442362
sb1	5432618	5442362
sb1	5432618	5442362
sb1	5447265	5455580
sb1	5447265	5455580
sb1	5461796	5468749
sb1	5461796	5468052
sb1	5477331	5483109
sb1	5487190	5492103
sb1	5502640	5522537
sb1	5502640	5522537
sb1	5502640	5522537
sb1	5508022	5522539
sb1	5526699	5530840
sb1	5539586	5544910
sb1	5539586	5544861
sb1	5539586	5544861
sb1	5554803	5565041
sb1	5570984	5597018
sb1	5579380	5596929
sb1	5579381	5596929
sb1	5610225	5614629
sb1	5629508	5634745
sb1	5629515	5634745
sb1	5643195	5647351
sb1	5653537	5662652
sb1	5654618	5662652
sb1	5670228	5674565
sb1	5705954	5713020
sb1	5717140	5727532
sb1	5730427	5743857
sb1	5732907	5743857
sb1	5732907	5743857
sb1	5732907	5743857
sb1	5732907	5743857
sb1	5732907	5743857
sb1	5767162	5771423
sb1	5773971	5778156
sb1	5897685	5902690
sb1	5897686	5902690
sb1	5897686	5902690
sb1	5951912	5958330
sb1	5967000	5971733
sb1	5995303	6000676
sb1	5995304	6000692
sb1	5995307	6000692
sb1	6020116	6024418
sb1	6046178	6053235
sb1	6073568	6079913
sb1	6087462	6095716
sb1	6139132	6144352
sb1	6139280	6144352
sb1	6139280	6144351
sb1	6138454	6144345
sb1	6156084	6160682
sb1	6233845	6241006
sb1	6241993	6246422
sb1	6259546	6264545
sb1	6259546	6264545
sb1	6280348	6286652
sb1	6280683	6286603
sb1	6290498	6295227
sb1	6320649	6326803
sb1	6408892	6413268
sb1	6442140	6447028
sb1	6442140	6447022
sb1	6449906	6456290
sb1	6449906	6455948
sb1	6449906	6455948
sb1	6475944	6480127
sb1	6481707	6487068
sb1	6491195	6497731
sb1	6491195	6497731
sb1	6506803	6511055
sb1	6524043	6528350
sb1	6528962	6535675
sb1	6536798	6545269
sb1	6558068	6562953
sb1	6563148	6567993
sb1	6563148	6567993
sb1	6563148	6567993
sb1	6563149	6567993
sb1	6563790	6567993
sb1	6580296	6585317
sb1	6614919	6620868
sb1	6624626	6640443
sb1	6641332	6645434
sb1	6645946	6649956
sb1	6679471	6686300
sb1	6699576	6708076
sb1	6699576	6707656
sb1	6699580	6708076
sb1	6699580	6707656
sb1	6742621	6747445
sb1	6742621	6747444
sb1	6742621	6747444
sb1	6748034	6753340
sb1	6791927	6803472
sb1	6791922	6803471
sb1	6794215	6803472
sb1	6829606	6833850
sb1	6834408	6841871
sb1	6849720	6856418
sb1	6866285	6876035
sb1	6893305	6902956
sb1	6893305	6902956
sb1	6903161	6908224
sb1	6903161	6907785
sb1	6903161	6907510
sb1	6918333	6923330
sb1	6947111	6953584
sb1	6959069	6968622
sb1	6974528	6980846
sb1	6987911	6994961
sb1	6987911	6994961
sb1	6998221	7002722
sb1	6998221	7002722
sb1	6998221	7002722
sb1	6998221	7002721
sb1	6998221	7002721
sb1	7004119	7008246
sb1	7004131	7008276
sb1	7013990	7023968
sb1	7013990	7023440
sb1	7013990	7023440
sb1	7026899	7036478
sb1	7056111	7061224
sb1	7056792	7061217
sb1	7056792	7061217
sb1	7056792	7061217
sb1	7056792	7061216
sb1	7056792	7061216
sb1	7056792	7061216
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061215
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061214
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061213
sb1	7056792	7061212
sb1	7056792	7061212
sb1	7056792	7061212
sb1	7056792	7061212
sb1	7080426	7086679
sb1	7120903	7129666
sb1	7120903	7129666
sb1	7120903	7129666
sb1	7120903	7129666
sb1	7120903	7129666
sb1	7121235	7129666
sb1	7129678	7138592
sb1	7129678	7138592
sb1	7129678	7138592
sb1	7139746	7143980
sb1	7175376	7179974
sb1	7195861	7213233
sb1	7221010	7229081
sb1	7254576	7260259
sb1	7254576	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7255036	7260259
sb1	7305905	7311795
sb1	7320085	7325564
sb1	7399516	7403936
sb1	7399516	7403935
sb1	7459836	7464890
sb1	7467616	7490238
sb1	7467616	7490238
sb1	7467616	7490238
sb1	7467616	7490238
sb1	7470539	7490238
sb1	7495225	7499345
sb1	7512279	7523470
sb1	7528485	7534228
sb1	7528485	7534228
sb1	7546083	7555837
sb1	7558926	7563995
sb1	7558972	7563995
sb1	7577660	7582485
sb1	7577660	7582485
sb1	7615897	7621821
sb1	7640585	7646053
sb1	7649323	7655077
sb1	7649323	7655077
sb1	7655406	7660087
sb1	7655406	7660087
sb1	7655406	7660079
sb1	7655406	7660060
sb1	7684711	7694678
sb1	7714297	7721689
sb1	7714297	7721689
sb1	7714297	7721205
sb1	7725877	7731042
sb1	7746505	7751090
sb1	7787704	7792236
sb1	7787705	7792236
sb1	7797570	7803802
sb1	7815215	7826680
sb1	7869163	7883208
sb1	7907306	7928278
sb1	7937897	7943434
sb1	7969416	7975143
sb1	7969438	7975143
sb1	7977545	7982865
sb1	8002007	8006047
sb1	8043541	8047565
sb1	8043550	8047565
sb1	8047924	8052204
sb1	8052340	8060209
sb1	8082642	8095449
sb1	8082642	8094328
sb1	8143613	8150059
sb1	8143616	8150059
sb1	8180013	8187671
sb1	8189136	8197172
sb1	8225157	8231076
sb1	8246583	8252122
sb1	8253557	8260030
sb1	8253557	8260030
sb1	8253557	8260030
sb1	8253557	8260025
sb1	8280712	8286025
sb1	8335646	8340128
sb1	8337085	8341243
sb1	8351872	8364867
sb1	8405503	8410500
sb1	8432149	8436256
sb1	8442951	8447904
sb1	8496432	8501918
sb1	8510686	8517415
sb1	8521212	8526913
sb1	8521212	8526912
sb1	8521212	8525333
sb1	8569938	8592386
sb1	8627537	8635392
sb1	8664937	8669335
sb1	8672654	8680096
sb1	8713753	8721151
sb1	8730178	8736282
sb1	8742281	8746313
sb1	8748718	8756850
sb1	8750266	8756850
sb1	8759612	8764281
sb1	8759612	8764278
sb1	8759612	8764274
sb1	8764578	8773758
sb1	8778586	8782635
sb1	8809185	8814150
sb1	8845556	8849846
sb1	8845567	8849846
sb1	8859813	8866597
sb1	8870875	8878374
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8886678	8892456
sb1	8895731	8900552
sb1	8895731	8900379
sb1	8895731	8900378
sb1	8895753	8900552
sb1	8916371	8920840
sb1	8935476	8946978
sb1	8950106	8956419
sb1	8958226	8964579
sb1	8958226	8964579
sb1	8965472	8969847
sb1	8977203	8981847
sb1	8998311	9002907
sb1	8998568	9002907
sb1	9017825	9023617
sb1	9040299	9047145
sb1	9048549	9053382
sb1	9058228	9063852
sb1	9058228	9063852
sb1	9058228	9063852
sb1	9058228	9063852
sb1	9076281	9082554
sb1	9103050	9114433
sb1	9127789	9138380
sb1	9140432	9145137
sb1	9140432	9145137
sb1	9140432	9145137
sb1	9164389	9169421
sb1	9169652	9178423
sb1	9169652	9178423
sb1	9185234	9204858
sb1	9211588	9220173
sb1	9243940	9248450
sb1	9280105	9284134
sb1	9292328	9296528
sb1	9305418	9313594
sb1	9306156	9313594
sb1	9316668	9321785
sb1	9316668	9321785
sb1	9329553	9333759
sb1	9351688	9364038
sb1	9428675	9432941
sb1	9428675	9432941
sb1	9428675	9432938
sb1	9433288	9441037
sb1	9557520	9561971
sb1	9582567	9592421
sb1	9615152	9620267
sb1	9615152	9620267
sb1	9615152	9620267
sb1	9620952	9626481
sb1	9621407	9626481
sb1	9635536	9639535
sb1	9667620	9681181
sb1	9685390	9690973
sb1	9685402	9690973
sb1	9685815	9690973
sb1	9691422	9695846
sb1	9733169	9739335
sb1	9770786	9777820
sb1	9770788	9777818
sb1	9801881	9806982
sb1	9816514	9822539
sb1	9816514	9822539
sb1	9841616	9852438
sb1	9861230	9866719
sb1	9861230	9866719
sb1	9875239	9881110
sb1	9881516	9889130
sb1	9882197	9890916
sb1	9882197	9889131
sb1	9882197	9889131
sb1	9882197	9888091
sb1	9882197	9888087
sb1	9882197	9887953
sb1	9882197	9887953
sb1	9882197	9887301
sb1	9902726	9909710
sb1	9916423	9921134
sb1	9941373	9945926
sb1	9941375	9945926
sb1	9946372	9952993
sb1	9971356	9976089
sb1	9982836	9986927
sb1	10009092	10014181
sb1	10067618	10074265
sb1	10067618	10074029
sb1	10084648	10088679
sb1	10084648	10088670
sb1	10096399	10106884
sb1	10096402	10108088
sb1	10096403	10108088
sb1	10117256	10121551
sb1	10129242	10135205
sb1	10144073	10152085
sb1	10186994	10191159
sb1	10186994	10191159
sb1	10186994	10191159
sb1	10186994	10191159
sb1	10186994	10191159
sb1	10228323	10234013
sb1	10247932	10253194
sb1	10247932	10253194
sb1	10247932	10253194
sb1	10260317	10264977
sb1	10272662	10277632
sb1	10272661	10277632
sb1	10272661	10277632
sb1	10290714	10301379
sb1	10303022	10308608
sb1	10303631	10308610
sb1	10319659	10325229
sb1	10352962	10357755
sb1	10352966	10357725
sb1	10360397	10366528
sb1	10367076	10371778
sb1	10367118	10371778
sb1	10382040	10386348
sb1	10389390	10402729
sb1	10389390	10402729
sb1	10389390	10396385
sb1	10403540	10409373
sb1	10403541	10409373
sb1	10403541	10409373
sb1	10403541	10409373
sb1	10403541	10409373
sb1	10403536	10408055
sb1	10409806	10419172
sb1	10426993	10451377
sb1	10427007	10451376
sb1	10464438	10468665
sb1	10471662	10477937
sb1	10516755	10521122
sb1	10516755	10521122
sb1	10565534	10572054
sb1	10572382	10578016
sb1	10572382	10578016
sb1	10589400	10603172
sb1	10589449	10603172
sb1	10612091	10616330
sb1	10628194	10635919
sb1	10628194	10635919
sb1	10630069	10635919
sb1	10631849	10635919
sb1	10653852	10659656
sb1	10663414	10669322
sb1	10671865	10676396
sb1	10678004	10687155
sb1	10687416	10691452
sb1	10692835	10698043
sb1	10743787	10751061
sb1	10756621	10763328
sb1	10799030	10803906
sb1	10799298	10803906
sb1	10805318	10811502
sb1	10805327	10812519
sb1	10815479	10819846
sb1	10825924	10852818
sb1	10825924	10852817
sb1	10828084	10852830
sb1	10850154	10854207
sb1	10871088	10877149
sb1	10871855	10877138
sb1	10892080	10897085
sb1	10899054	10905693
sb1	10912248	10918506
sb1	10912659	10918500
sb1	10920564	10926572
sb1	10933918	10940710
sb1	10952580	10958586
sb1	10952580	10958586
sb1	10952775	10958588
sb1	10986846	10992363
sb1	11026267	11030280
sb1	11087813	11095894
sb1	11109772	11117516
sb1	11109773	11116983
sb1	11127402	11133241
sb1	11150233	11158398
sb1	11185273	11192519
sb1	11225637	11230717
sb1	11334775	11339275
sb1	11334786	11339275
sb1	11334789	11339275
sb1	11352489	11363654
sb1	11352489	11363654
sb1	11352489	11363654
sb1	11352489	11363654
sb1	11352489	11363654
sb1	11352489	11363654
sb1	11352489	11363654
sb1	11352489	11359737
sb1	11404448	11410755
sb1	11452396	11456809
sb1	11482869	11486934
sb1	11487175	11491189
sb1	11509206	11513540
sb1	11513724	11520942
sb1	11521405	11525519
sb1	11521405	11525519
sb1	11531818	11547961
sb1	11550163	11554199
sb1	11549825	11554197
sb1	11549825	11554192
sb1	11595188	11599249
sb1	11595188	11599249
sb1	11595188	11599249
sb1	11611515	11617239
sb1	11624698	11629673
sb1	11645320	11653700
sb1	11658014	11663550
sb1	11766330	11783210
sb1	11800845	11808565
sb1	11800847	11808565
sb1	11808482	11814256
sb1	11828469	11833246
sb1	11850434	11862257
sb1	11931512	11936428
sb1	11972853	11978309
sb1	11972853	11978266
sb1	11972853	11977960
sb1	11981599	11987663
sb1	12047298	12067664
sb1	12047298	12067664
sb1	12047306	12067664
sb1	12095246	12100887
sb1	12095251	12100912
sb1	12095253	12100912
sb1	12106265	12111805
sb1	12120867	12125950
sb1	12120867	12125927
sb1	12128634	12138897
sb1	12128634	12138897
sb1	12128635	12138897
sb1	12128635	12138897
sb1	12175552	12181584
sb1	12175553	12182148
sb1	12175553	12182148
sb1	12186131	12190998
sb1	12186131	12190998
sb1	12191556	12195645
sb1	12207223	12220671
sb1	12227141	12233096
sb1	12237762	12242502
sb1	12237762	12242501
sb1	12271154	12277309
sb1	12302912	12307198
sb1	12303111	12307198
sb1	12321709	12325822
sb1	12334085	12339405
sb1	12347257	12352911
sb1	12363256	12368311
sb1	12370499	12374645
sb1	12379485	12386969
sb1	12379488	12386969
sb1	12379499	12386969
sb1	12398978	12403900
sb1	12411855	12416515
sb1	12411858	12416515
sb1	12411858	12416515
sb1	12437584	12447169
sb1	12448266	12456483
sb1	12586627	12592112
sb1	12586628	12592112
sb1	12601310	12605541
sb1	12601356	12605541
sb1	12627571	12632782
sb1	12685277	12691632
sb1	12685277	12691632
sb1	12685282	12691632
sb1	12696663	12702051
sb1	12708683	12713107
sb1	12714134	12724469
sb1	12747175	12752986
sb1	12769160	12777351
sb1	12784398	12789893
sb1	12813977	12819138
sb1	12840452	12846896
sb1	12849792	12853896
sb1	12913031	12919920
sb1	12913035	12919920
sb1	12928085	12935630
sb1	12928085	12935627
sb1	12928085	12935614
sb1	12928085	12935614
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12943984	12947999
sb1	12962549	12970056
sb1	13011768	13016143
sb1	13011768	13016073
sb1	13011768	13016073
sb1	13020588	13027349
sb1	13020593	13027349
sb1	13028065	13032502
sb1	13035360	13040177
sb1	13035360	13040168
sb1	13035360	13039994
sb1	13058704	13068894
sb1	13059735	13068729
sb1	13090752	13096705
sb1	13090752	13096705
sb1	13091672	13096705
sb1	13149854	13155926
sb1	13149855	13155926
sb1	13161897	13166715
sb1	13227592	13231844
sb1	13227592	13231844
sb1	13227592	13231844
sb1	13263047	13269468
sb1	13271476	13276000
sb1	13304894	13312810
sb1	13318844	13325851
sb1	13318844	13325851
sb1	13318844	13325851
sb1	13319346	13325851
sb1	13319827	13325851
sb1	13337475	13342986
sb1	13355812	13364623
sb1	13383486	13392403
sb1	13394105	13402297
sb1	13404482	13411383
sb1	13404482	13411383
sb1	13404482	13411382
sb1	13404526	13409182
sb1	13425599	13430553
sb1	13433400	13437449
sb1	13433418	13437449
sb1	13433418	13437449
sb1	13455391	13467012
sb1	13570104	13576247
sb1	13570104	13576247
sb1	13592624	13603841
sb1	13669461	13678983
sb1	13669461	13678983
sb1	13722439	13730324
sb1	13809359	13817656
sb1	13809359	13817656
sb1	13809359	13817656
sb1	13844264	13849562
sb1	13845262	13849562
sb1	13900086	13906130
sb1	13900086	13906130
sb1	13900088	13906130
sb1	13907167	13912391
sb1	13907167	13912391
sb1	13912410	13924458
sb1	13943332	13948622
sb1	13951662	13955872
sb1	13971080	13987128
sb1	13998122	14016626
sb1	13998122	14016473
sb1	14030168	14034240
sb1	14055658	14061583
sb1	14063732	14070961
sb1	14063735	14070961
sb1	14100221	14105774
sb1	14100221	14105774
sb1	14100221	14105774
sb1	14100221	14105774
sb1	14179543	14185937
sb1	14188398	14192629
sb1	14194357	14205928
sb1	14194357	14205902
sb1	14278626	14283467
sb1	14324751	14364125
sb1	14324751	14364125
sb1	14324751	14364125
sb1	14324751	14364125
sb1	14324751	14364125
sb1	14324751	14329222
sb1	14324751	14328926
sb1	14357231	14364132
sb1	14357231	14364131
sb1	14357231	14364131
sb1	14328549	14364131
sb1	14426109	14430910
sb1	14475597	14483683
sb1	14476329	14483683
sb1	14477544	14483675
sb1	14477544	14483675
sb1	14477544	14483675
sb1	14477544	14483675
sb1	14477544	14483675
sb1	14477544	14483675
sb1	14476699	14483683
sb1	14486494	14490799
sb1	14555198	14561060
sb1	14611541	14619094
sb1	14611541	14619036
sb1	14668938	14673077
sb1	14682387	14689037
sb1	14690246	14697219
sb1	14699505	14706506
sb1	14699505	14705827
sb1	14718000	14726837
sb1	14735209	14740202
sb1	14742706	14748772
sb1	14780394	14785211
sb1	14825092	14829129
sb1	14864971	14877560
sb1	14864971	14876455
sb1	14864971	14876013
sb1	14911031	14915995
sb1	14911503	14915984
sb1	14916690	14921040
sb1	14921304	14927117
sb1	14931633	14935658
sb1	14998676	15004590
sb1	15015791	15023074
sb1	15015791	15023074
sb1	15015791	15023074
sb1	15015791	15023056
sb1	15015791	15022831
sb1	15023270	15031129
sb1	15040729	15053037
sb1	15053624	15058698
sb1	15165316	15170821
sb1	15205240	15232090
sb1	15234934	15240305
sb1	15234934	15240303
sb1	15246229	15252322
sb1	15246229	15252762
sb1	15246235	15252762
sb1	15246236	15252762
sb1	15260655	15277458
sb1	15351942	15356593
sb1	15363750	15368753
sb1	15363750	15368753
sb1	15363750	15368753
sb1	15363750	15368753
sb1	15363750	15368753
sb1	15363750	15368753
sb1	15379305	15383320
sb1	15385669	15394240
sb1	15476764	15480954
sb1	15482355	15495649
sb1	15482355	15493207
sb1	15482355	15493207
sb1	15482355	15493207
sb1	15482355	15493207
sb1	15482355	15493207
sb1	15482355	15493207
sb1	15482355	15493207
sb1	15491100	15495432
sb1	15491100	15495432
sb1	15636505	15641376
sb1	15657661	15661833
sb1	15721138	15725773
sb1	15753967	15758651
sb1	15753967	15758374
sb1	15778806	15783547
sb1	15851277	15857302
sb1	15866859	15872058
sb1	15885788	15891993
sb1	15916372	15922066
sb1	16310013	16314116
sb1	16378235	16382346
sb1	16386686	16396830
sb1	16405642	16410132
sb1	16405642	16410132
sb1	16405693	16410132
sb1	16410473	16415404
sb1	16446894	16453560
sb1	16580492	16586758
sb1	16580492	16586758
sb1	16587088	16592082
sb1	16651835	16657647
sb1	16682483	16687544
sb1	16735537	16740930
sb1	16735161	16740930
sb1	16747690	16753423
sb1	16761916	16767458
sb1	16802716	16807193
sb1	16854009	16893101
sb1	16915589	16927873
sb1	16915589	16927873
sb1	16915589	16924656
sb1	16915590	16927873
sb1	16916793	16927873
sb1	16921846	16929464
sb1	16964658	16969009
sb1	16969058	16975060
sb1	16978636	16991827
sb1	17000014	17027471
sb1	17038492	17045263
sb1	17067837	17073621
sb1	17076992	17085570
sb1	17079081	17083326
sb1	17079081	17083256
sb1	17079081	17083241
sb1	17079081	17083233
sb1	17144729	17160324
sb1	17146387	17160324
sb1	17195586	17201267
sb1	17243439	17248959
sb1	17290683	17299989
sb1	17290901	17299699
sb1	17362514	17367589
sb1	17362514	17367589
sb1	17362514	17367589
sb1	17426049	17430997
sb1	17460452	17466938
sb1	17560733	17565043
sb1	17560750	17565037
sb1	17564940	17570252
sb1	17588733	17593924
sb1	17596963	17603562
sb1	17596963	17603562
sb1	17596963	17603562
sb1	17596963	17603562
sb1	17596963	17603562
sb1	17596963	17603562
sb1	17596963	17602122
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
sb1	17596963	17601519
